,Store Number,City,Sales,Ave. Sale Price,County Number,Zip Code,Ave. Margin per Liter,Volume Sold(L),Ave. Volume sold(L),Margin,Q1 Sales
470,4133,WEBSTER CITY,5658.12,87.048,40,50595,1.03865238095,493.87,7.598,4.37907692308,1332.11
471,4134,PLEASANTVILLE,6911.46,50.8195588235,63,50225,3.07180698529,575.91,4.23463235294,4.90272058824,2297.63
472,4135,ALTOONA,23304.54,298.776153846,77,50009,0.724830789581,1676.0,21.4871794872,4.865,2049.99
473,4136,GRIMES,16230.81,170.850631579,77,50111,0.717527736007,1136.1,11.9589473684,5.29126315789,3001.86
474,4137,WAUKEE,15861.67,107.902517007,25,50263,1.48570867077,1148.0,7.80952380952,4.78367346939,3254.36
475,4138,INDIANOLA,14109.7,102.244202899,91,50125,1.13600450228,1374.75,9.96195652174,4.45188405797,2733.12
476,4140,DES MOINES,18163.08,130.669640288,77,50313,1.57016350471,1952.95,14.05,4.24877697842,3362.92
477,4141,DES MOINES,9301.01,160.362241379,77,50320,1.52281395731,1061.25,18.2974137931,4.27465517241,1079.47
478,4143,LAWLER,8854.04,239.298378378,19,52154,0.58585960961,532.5,14.3918918919,5.69918918919,1970.46
479,4146,WAVERLY,10387.53,57.0743406593,9,50677,1.9661990232,795.0,4.36813186813,4.71450549451,2724.62
480,4147,CEDAR FALLS,32616.23,221.879115646,7,50613,0.812398952597,3340.5,22.7244897959,4.85816326531,6781.61
481,4148,INDEPENDENCE,27538.05,241.561842105,10,50644,1.9016519548,2545.12,22.3256140351,5.22184210526,5415.46
482,4149,DENISON,5449.91,132.924634146,24,51442,0.663638534004,414.0,10.0975609756,4.69365853659,1802.13
483,4150,WATERLOO,19349.6,197.444897959,7,50701,1.36798023971,1675.5,17.0969387755,4.42234693878,2150.72
484,4152,MISSOURI VALLEY,19206.45,45.0855633803,43,51555,2.91011757854,1504.7,3.53215962441,4.73539906103,5619.79
485,4153,EVANSDALE,11324.86,117.967291667,7,50707,1.21853852513,847.0,8.82291666667,4.43989583333,4594.29
486,4154,HIAWATHA,8060.55,62.973046875,57,52233,1.65650421627,676.25,5.283203125,4.721640625,1227.69
487,4155,MARION,16012.8,184.055172414,57,52302,0.949556148513,1350.6,15.524137931,4.37298850575,1546.6
488,4156,OELWEIN,35929.38,231.802451613,33,50662,0.977720270602,2716.65,17.5267741935,4.38270967742,3289.34
489,4157,NORTH LIBERTY,13380.62,102.927846154,52,52317,1.21705543346,987.75,7.59807692308,4.73669230769,2523.01
490,4158,CARROLL,21917.16,185.738644068,14,51401,0.955124087526,2226.0,18.8644067797,4.60033898305,11056.5
491,4159,COUNCIL BLUFFS,13098.9,195.505970149,78,51503,0.838323304114,1133.25,16.9141791045,5.02731343284,1635.71
492,4160,IOWA CITY,8053.0,89.4777777778,52,52240,1.30684485597,654.9,7.27666666667,4.61977777778,2053.02
493,4161,IOWA CITY,8700.88,124.298285714,52,52246,1.18321829176,706.5,10.0928571429,4.79742857143,3295.1
494,4162,CEDAR RAPIDS,19106.67,155.338780488,57,52404,0.730776487289,1434.5,11.662601626,4.87479674797,4221.63
495,4163,STORM LAKE,5407.57,66.7601234568,11,50588,2.88205140767,497.5,6.14197530864,4.54098765432,2161.33
496,4164,BETTENDORF,18702.54,84.2456756757,82,52722,2.40127623159,1347.61,6.07031531532,4.36891891892,3995.0
497,4165,ANKENY,14093.41,45.9068729642,77,50023,4.93171244052,751.35,2.44739413681,6.35003257329,2733.82
498,4166,JESUP,7520.6,52.961971831,10,50648,2.59261697966,613.25,4.31866197183,4.97183098592,1920.96
499,4167,DUBUQUE,167173.55,183.505543359,31,52001,2.05935602453,9915.16,10.883819978,5.58536772777,37422.88
500,4169,DES MOINES,7964.19,86.5672826087,77,50317,1.70532908471,542.05,5.89184782609,3.92717391304,1768.47
501,4170,WEST BRANCH,4474.07,24.9948044693,16,52358,3.11597743194,406.13,2.26888268156,3.84240223464,1097.38
502,4171,CASCADE,14233.09,129.391727273,31,52033,0.618868181818,1212.5,11.0227272727,4.56663636364,4567.46
503,4172,ALDEN,9031.81,99.2506593407,42,50006,1.31638627246,629.24,6.91472527473,6.04,2448.6
504,4173,PAULLINA,4794.2,61.4641025641,71,51046,2.69133300666,391.86,5.02384615385,5.49397435897,746.8
505,4176,CEDAR RAPIDS,12665.97,85.0065100671,57,52405,2.10641461596,953.75,6.40100671141,4.38597315436,2942.41
506,4177,LE GRAND,6812.21,29.8781140351,64,50142,3.57929330239,501.26,2.19850877193,4.48407894737,1793.89
507,4180,MARION,16359.94,52.944789644,57,52302,3.00636631882,1237.82,4.00588996764,3.38705501618,3581.7
508,4182,DYERSVILLE,19569.67,167.262136752,31,52040,1.00723911048,2018.25,17.25,4.28196581197,6369.46
509,4183,DECORAH,23128.85,111.196394231,96,52101,1.93926749466,1647.75,7.921875,5.11519230769,3483.04
510,4184,MUSCATINE,8247.73,93.7242045455,70,52761,1.45068150897,708.75,8.05397727273,4.89761363636,1533.44
511,4185,GRINNELL,14207.93,108.457480916,79,50112,1.41887386405,1320.5,10.0801526718,4.95496183206,2889.87
512,4186,DES MOINES,6243.89,57.2833944954,77,50321,3.82347503981,439.98,4.03651376147,4.65311926606,2218.33
513,4188,HOLY CROSS,2271.18,133.598823529,31,52053,0.332315592904,208.5,12.2647058824,3.88294117647,1952.1
514,4189,MANCHESTER,8185.74,110.618108108,28,52057,1.30564684327,702.8,9.4972972973,4.46635135135,1334.8
515,4190,JEFFERSON,10805.34,77.7362589928,37,50129,1.54661494181,804.0,5.78417266187,4.56043165468,1952.13
516,4191,PELLA,13200.97,244.462407407,63,50219,2.19472112999,1068.51,19.7872222222,5.07518518519,787.9
517,4192,BETTENDORF,7527.6,119.485714286,82,52722,1.10871504157,661.5,10.5,4.73301587302,1204.22
518,4193,HARTLEY,6397.48,46.3585507246,71,51346,2.35165171383,486.9,3.52826086957,4.24565217391,1135.54
519,4194,NEWTON,15472.6,145.967924528,50,50208,0.623470350404,1419.75,13.3938679245,4.17716981132,2064.21
520,4195,TOLEDO,8658.39,82.4608571429,86,52342,1.85893887629,720.0,6.85714285714,4.6920952381,1694.22
521,4196,DAVENPORT,18026.79,175.017378641,82,52806,1.26686421637,2080.05,20.1946601942,4.51718446602,2651.92
522,4197,SERGEANT BLUFF,12836.69,81.7623566879,97,51054,1.78586868293,1131.75,7.20859872611,5.03082802548,2824.49
523,4200,SIOUX CITY,11271.82,119.912978723,97,51108,1.2830830125,1077.0,11.4574468085,4.35372340426,1584.92
524,4201,SIOUX CITY,9104.43,68.9729545455,97,51109,1.25098605099,740.25,5.60795454545,4.56977272727,1690.71
525,4202,SIOUX CITY,17069.84,149.735438596,97,51106,0.90042898914,1263.0,11.0789473684,5.3051754386,2672.4
526,4203,WAVERLY,21771.74,142.298954248,9,50677,1.16626673756,1836.5,12.0032679739,4.43803921569,5215.66
527,4204,CLINTON,8261.24,98.3480952381,23,52733,1.05630114638,673.5,8.01785714286,4.23476190476,2016.15
528,4205,MARSHALLTOWN,7779.01,103.720133333,64,50158,0.750405643739,662.75,8.83666666667,4.98106666667,1100.4
529,4209,GRIMES,64904.34,192.594480712,77,50111,0.510686761077,4753.5,14.1053412463,5.41421364985,12327.78
530,4210,STORM LAKE,2891.22,206.515714286,11,50588,1.15568877551,116.25,8.30357142857,7.64857142857,512.52
531,4214,WATERLOO,23850.46,115.778932039,7,50703,1.04112878118,1483.08,7.19941747573,3.4877184466,4742.43
532,4222,EVANSDALE,9310.6,60.4584415584,7,50707,1.89648694281,778.34,5.05415584416,3.82662337662,1541.4
533,4223,EVANSDALE,9075.6,67.728358209,7,50707,1.68698738451,725.8,5.41641791045,3.97932835821,1763.98
534,4228,VINTON,27670.01,161.812923977,6,52349,0.495997329081,2313.9,13.5315789474,4.40666666667,6819.0
535,4229,HARLAN,32138.34,544.717627119,83,51537,0.563333903205,3628.5,61.5,4.72322033898,3287.16
536,4230,CLIVE,7352.94,77.3993684211,77,50325,1.27176240602,697.25,7.33947368421,4.43957894737,2605.85
537,4231,LE MARS,12090.82,134.342444444,75,51031,1.02706243386,1277.75,14.1972222222,4.51644444444,2396.58
538,4232,MORAVIA,6508.94,112.223103448,4,52571,2.25381841817,380.75,6.56465517241,6.23103448276,827.25
539,4233,CRESCO,22786.77,180.847380952,45,52136,0.893427078609,2091.0,16.5952380952,5.0053968254,11180.36
540,4234,SPENCER,13087.66,163.59575,21,51301,0.69899796627,1230.6,15.3825,4.178625,1394.82
541,4235,WEBSTER CITY,6226.44,115.304444444,40,50595,0.951473398001,523.75,9.69907407407,4.72166666667,1104.93
542,4236,EAGLE GROVE,26935.51,141.765842105,99,50533,1.93895482874,2403.75,12.6513157895,5.34631578947,4308.52
543,4239,SPIRIT LAKE,11336.14,119.327789474,30,51360,0.698409356725,1005.25,10.5815789474,4.72757894737,2171.4
544,4246,SHENANDOAH,5508.76,94.9786206897,73,51601,1.14805240832,565.75,9.75431034483,4.295,1035.76
546,4248,SHELDON,14292.4,621.408695652,71,51201,0.4758346224,1426.2,62.0086956522,3.8947826087,2420.72
547,4249,CLARINDA,5968.02,93.2503125,73,51632,0.839773065476,561.75,8.77734375,4.2340625,1039.71
548,4250,ELDORA,6651.25,105.575396825,42,50627,1.143856387,605.75,9.61507936508,5.04095238095,1194.09
549,4251,AMES,13496.54,97.8010144928,85,50014,4.3243686998,833.06,6.03666666667,7.11688405797,3300.52
550,4252,MONTICELLO,11672.03,77.8135333333,53,52310,2.53165878307,978.8,6.52533333333,4.9328,1856.07
551,4253,WINTERSET,28568.7,238.0725,61,50273,0.858268995391,3151.5,26.2625,4.76525,20017.56
552,4254,EMMETSBURG,10541.67,119.791704545,74,50536,0.869641895142,916.1,10.4102272727,4.26556818182,2232.76
553,4255,ORANGE CITY,40616.0,258.700636943,84,51041,2.07535568948,3422.32,21.7982165605,4.58656050955,5981.54
554,4256,SIOUX CENTER,24102.35,301.279375,84,51250,1.61498795094,1527.25,19.090625,4.922,5351.97
555,4258,BURLINGTON,14430.83,147.253367347,29,52601,1.40674279236,1413.0,14.4183673469,4.92867346939,8305.41
556,4260,OSCEOLA,23309.75,284.265243902,20,50213,2.20217185183,1555.75,18.9725609756,6.28475609756,2009.49
557,4265,WATERLOO,25209.6,99.642687747,7,50702,1.8369538318,1399.49,5.53158102767,3.67565217391,6373.71
558,4266,SHENANDOAH,8263.98,131.174285714,73,51601,0.505311948854,605.1,9.60476190476,4.7153968254,2215.86
559,4267,ANITA,7513.93,65.9116666667,15,50020,1.61582149819,570.5,5.00438596491,4.81464912281,2019.7
560,4268,ALGONA,17921.11,132.748962963,55,50511,1.74008879483,1742.5,12.9074074074,4.83422222222,4503.65
561,4269,TIPTON,20819.87,66.3053184713,16,52772,1.82600120408,1693.75,5.39410828025,4.18404458599,4327.43
562,4270,OTTUMWA,2109.48,150.677142857,90,52501,0.33562712585,151.8,10.8428571429,3.43285714286,834.72
563,4271,CENTERVILLE,6918.88,138.3776,4,52544,1.25145555556,459.25,9.185,5.59,1165.62
564,4272,ESTHERVILLE,11397.13,167.604852941,32,51334,0.756410177404,1025.25,15.0772058824,5.23117647059,2387.97
565,4273,DES MOINES,15828.33,44.9668465909,77,50317,4.42738100697,1016.18,2.886875,3.97372159091,2551.8
566,4274,RUTHVEN,2921.39,73.03475,74,51358,1.53601488095,270.5,6.7625,4.6465,778.25
567,4275,KNOXVILLE,11085.92,205.294814815,63,50138,1.44651371226,1005.38,18.6181481481,4.88425925926,1715.14
568,4276,LAKE MILLS,5683.67,67.6627380952,95,50450,3.4205459768,460.4,5.48095238095,4.77988095238,2944.15
569,4277,LE MARS,36634.82,138.768257576,75,51031,2.56207589338,2328.47,8.81996212121,5.82147727273,8122.68
570,4279,KEOTA,2054.85,57.0791666667,54,52248,1.3570888448,178.48,4.95777777778,3.92361111111,328.77
571,4283,MARION,7273.09,89.7912345679,57,52302,1.62104031942,558.88,6.89975308642,4.54049382716,2177.1
572,4284,IOWA FALLS,7292.01,165.7275,42,50126,0.660609126984,726.0,16.5,4.80590909091,2080.92
573,4285,NEW HAMPTON,12261.64,126.408659794,19,50659,0.647253068238,1130.5,11.6546391753,4.43216494845,4182.32
574,4288,CEDAR RAPIDS,6590.5,79.4036144578,57,52404,1.78407610432,327.27,3.94301204819,4.67072289157,2743.05
575,4289,WAUKON,9784.11,113.76872093,3,52172,1.67429032853,903.0,10.5,5.15325581395,2722.54
576,4291,CRESTON,25211.94,81.0673311897,88,50801,2.45832917368,1645.5,5.29099678457,5.10945337621,4772.89
577,4293,EDDYVILLE,2858.44,124.28,90,52553,2.00634834369,196.25,8.53260869565,5.46869565217,358.72
579,4296,KEOSAUQUA,11855.86,77.4892810458,89,52565,1.89371861542,874.71,5.71705882353,4.84549019608,3183.12
580,4297,CEDAR RAPIDS,27002.94,109.323643725,57,52402,2.16436758965,1716.07,6.94765182186,4.6683805668,8142.62
581,4298,DYSART,3873.3,124.94516129,86,52224,0.3997875064,307.5,9.91935483871,3.9764516129,821.1
582,4299,CENTRAL CITY,7906.47,73.8922429907,57,52214,1.55250956831,709.9,6.63457943925,3.86794392523,1200.65
583,4300,OSKALOOSA,16161.38,252.5215625,62,52577,0.919859250992,980.0,15.3125,5.25453125,8740.01
584,4301,DES MOINES,23161.42,141.228170732,77,50320,1.23287073375,1043.92,6.36536585366,4.73481707317,5127.16
585,4303,MEDIAPOLIS,10525.08,42.7848780488,29,52637,3.03864799267,708.93,2.88182926829,5.13113821138,1943.42
586,4306,HAMPTON,7273.55,38.2818421053,35,50441,3.82667881106,527.68,2.77726315789,5.24084210526,2100.64
587,4307,DUNLAP,15185.99,82.0864324324,43,712-2,3.41600316106,1021.4,5.52108108108,5.42902702703,4492.24
588,4308,CORALVILLE,25532.8,107.280672269,52,52241,1.95489020183,1534.26,6.44647058824,4.84411764706,6439.69
589,4310,CHEROKEE,10640.49,102.312403846,18,51012,1.40657257326,801.25,7.70432692308,5.05913461538,1655.33
590,4311,FORT DODGE,36146.01,322.732232143,94,50501,0.777896853741,3843.75,34.3191964286,4.51758928571,9583.89
591,4312,COUNCIL BLUFFS,145075.52,194.471206434,78,51501,2.72933121458,8017.51,10.7473324397,5.66849865952,31475.35
592,4313,ATLANTIC,9030.94,164.198909091,15,50022,0.868443780664,958.5,17.4272727273,4.43,1378.9
593,4315,WASHINGTON,4732.35,147.8859375,92,52353,0.562375992063,353.25,11.0390625,5.0246875,499.98
594,4317,GREENFIELD,9983.13,75.0611278195,1,50849,2.10860603891,830.5,6.24436090226,4.73496240602,1749.7
595,4318,RED OAK,7834.27,124.353492063,69,51566,1.70546800202,636.25,10.0992063492,5.00682539683,1543.08
596,4319,HUMBOLDT,8293.71,104.983670886,46,50548,0.93865641953,729.75,9.23734177215,4.73835443038,2660.34
597,4320,PERRY,18181.59,138.790763359,8,50220,1.42002355942,1381.0,10.5419847328,4.96809160305,3822.09
598,4321,CHARLES CITY,9517.99,134.056197183,34,50616,1.50957871674,1020.0,14.3661971831,4.59943661972,2221.98
599,4322,BAXTER,1298.46,31.6697560976,50,50028,3.54589140534,96.62,2.35658536585,4.06073170732,484.53
600,4324,DAYTON,5514.88,83.5587878788,94,50530,1.62537397787,417.75,6.32954545455,5.09090909091,2367.94
601,4325,VILLISCA,1020.5,68.0333333333,69,50864,1.67144444444,81.75,5.45,4.15933333333,548.64
602,4326,STRATFORD,4199.7,66.6619047619,40,50249,2.31822121441,328.65,5.21666666667,5.65603174603,849.96
603,4334,DUBUQUE,19159.46,228.088809524,31,52001,0.704691723356,1683.1,20.0369047619,4.26904761905,3664.96
604,4335,INWOOD,634.94,158.735,60,51240,3.32625,45.75,11.4375,5.665,634.94
605,4336,GEORGE,4230.87,48.6306896552,60,51237,3.10225705547,282.74,3.24988505747,4.92988505747,953.2
606,4337,LARCHWOOD,5937.49,109.953518519,60,51241,2.04821634333,314.45,5.82314814815,7.66925925926,1727.77
607,4338,MELBOURNE,890.1,178.02,64,50162,0.423142857143,73.5,14.7,4.894,731.46
608,4343,DES MOINES,7307.98,94.9088311688,77,50313,1.21684842469,385.53,5.00688311688,3.94298701299,2031.33
609,4344,GRIMES,18591.39,29.746224,77,50111,5.37335268648,1192.56,1.908096,5.292704,3743.07
610,4345,GRINNELL,15088.32,37.7208,79,50112,3.16526747645,919.79,2.299475,4.15955,2736.85
611,4346,SHELLSBURG,8580.19,31.6612177122,6,52332,3.4375626289,753.52,2.78051660517,4.48929889299,1871.75
612,4349,DES MOINES,13371.52,133.7152,77,50315,0.986423650794,697.79,6.9779,4.3174,6808.32
614,4353,CLEAR LAKE,2584.52,71.7922222222,17,50248,1.94872226963,177.67,4.93527777778,4.03805555556,284.31
615,4355,STORY CITY,4963.91,90.2529090909,85,50248,1.64815341869,375.11,6.82018181818,3.69363636364,1569.68
616,4356,NEVADA,3659.44,73.1888,85,50201,2.1267031746,267.6,5.352,4.153,815.56
617,4357,STORY CITY,4233.97,98.4644186047,85,50248,1.23174809343,394.81,9.18162790698,3.52465116279,812.68
618,4358,CLARION,4519.15,145.779032258,99,50525,0.62980030722,364.75,11.7661290323,4.25,1491.35
619,4359,WAUKEE,2820.62,80.5891428571,25,50263,1.50910204082,220.75,6.30714285714,3.93171428571,797.94
620,4360,NEWTON,4138.09,118.231142857,50,50208,1.15226749329,367.33,10.4951428571,4.01257142857,1199.39
621,4361,DES MOINES,6274.6,66.7510638298,77,50313,2.06057084744,409.82,4.35978723404,3.94893617021,1200.71
622,4362,POLK CITY,6527.33,89.4154794521,77,50226,1.15440731334,432.69,5.92726027397,3.84876712329,1162.04
623,4364,GRINNELL,2711.61,135.5805,79,50112,1.48375,122.25,6.1125,4.6075,624.36
624,4365,GRINNELL,3660.37,110.92030303,79,50112,1.36082972583,259.1,7.85151515152,3.87939393939,1289.97
625,4366,TIFFIN,4249.11,74.5457894737,52,52340,1.92332230285,273.42,4.79684210526,4.04280701754,605.93
626,4367,MASON CITY,3181.65,102.633870968,17,50401,2.23622119816,231.55,7.46935483871,3.30774193548,664.19
627,4368,JOHNSTON,3965.26,61.9571875,77,50131,2.41596527778,295.52,4.6175,4.280625,1118.03
628,4369,NORWALK,6314.67,80.9573076923,91,50211,1.21324533898,500.16,6.41230769231,4.42756410256,1498.54
629,4370,NORWALK,3480.37,63.2794545455,91,50211,1.77469480519,264.15,4.80272727273,4.16654545455,676.89
630,4371,WEST DES MOINES,5218.19,81.53421875,77,50265,1.64547031197,332.27,5.19171875,3.858125,1174.03
631,4372,MASON CITY,1659.86,82.993,17,50401,1.57903968254,151.22,7.561,3.9805,221.12
632,4373,WEST DES MOINES,8299.25,90.2092391304,77,50266,1.32635234672,523.03,5.68510869565,4.35695652174,1630.31
633,4374,GRIMES,3908.01,84.9567391304,77,50111,1.55549038128,289.62,6.29608695652,3.95260869565,674.84
634,4375,GRIMES,5021.32,71.7331428571,77,50111,2.41699417592,365.93,5.22757142857,3.81685714286,867.23
635,4376,MASON CITY,8259.18,77.1885981308,17,50401,1.95833518766,734.55,6.86495327103,3.74831775701,1786.98
636,4377,DES MOINES,6838.18,68.3818,77,50313,2.38957522436,395.57,3.9557,3.3896,1185.82
637,4378,WAUKEE,5089.54,124.135121951,25,50263,0.782309330236,428.09,10.4412195122,3.86634146341,1200.75
638,4379,WEST DES MOINES,5827.9,86.9835820896,77,50266,1.56119232855,414.95,6.19328358209,4.11865671642,968.49
639,4380,WEST BRANCH,2851.28,101.831428571,16,52358,1.20345238095,204.9,7.31785714286,4.35392857143,368.34
640,4382,WEST DES MOINES,6611.76,51.654375,77,50265,2.63073663003,421.37,3.291953125,3.61953125,1094.89
641,4384,ADEL,7306.21,73.0621,25,50003,2.33643066138,596.31,5.9631,3.7364,2126.68
642,4385,NEW VIRGINIA,3041.03,101.367666667,91,50210,1.8423968254,234.45,7.815,3.59266666667,506.33
643,4386,MARSHALLTOWN,806.37,115.195714286,64,50158,1.60857142857,43.35,6.19285714286,5.29142857143,806.37
644,4387,SPIRIT LAKE,5081.49,105.864375,30,51360,0.75469013225,402.92,8.39416666667,3.66833333333,1507.59
645,4388,CLIVE,1162.28,58.114,77,50325,1.3841704344,68.06,3.403,2.855,185.04
646,4392,CLIVE,6300.54,41.18,77,50325,3.0754565647,408.03,2.6668627451,3.84614379085,1399.99
647,4393,CLIVE,4573.5,68.2611940299,77,50325,1.875799146,298.65,4.45746268657,4.28119402985,633.71
648,4395,ELLSWORTH,6228.02,81.9476315789,40,50075,1.9410771721,510.57,6.71802631579,3.90973684211,1949.45
649,4396,REINBECK,3276.78,117.027857143,38,50669,0.426162131519,279.0,9.96428571429,4.24392857143,1664.58
650,4397,ANKENY,3853.84,67.6112280702,77,50021,1.46929511278,269.9,4.7350877193,3.20087719298,800.4
651,4398,BELMOND,6122.65,122.453,99,50421,0.804758787572,598.5,11.97,4.347,1046.61
652,4401,MARION,3493.84,75.9530434783,57,52302,1.43806236876,252.7,5.49347826087,3.20347826087,47.72
653,4402,RIVERSIDE,11758.64,105.933693694,92,52327,1.14275186382,947.71,8.53792792793,3.95252252252,2071.69
654,4404,ANKENY,5360.07,86.4527419355,77,50021,1.47422427035,395.55,6.37983870968,3.76516129032,765.5
655,4405,ANKENY,5569.77,45.2826829268,77,50021,3.04511802284,388.27,3.15666666667,4.23983739837,1421.19
656,4406,ANKENY,4717.5,89.0094339623,77,50023,1.32486642389,375.23,7.07981132075,3.73264150943,1057.13
657,4408,BOONE,2926.35,117.054,8,50036,1.06636296296,190.1,7.604,3.2232,915.34
658,4409,BOONE,2736.8,124.4,8,50036,0.775667388167,225.67,10.2577272727,4.04045454545,855.24
659,4410,PERRY,5448.37,64.861547619,8,50220,1.5523927834,475.03,5.65511904762,3.60571428571,1244.25
660,4411,DE SOTO,6347.84,64.773877551,25,50069,1.72520643019,517.08,5.27632653061,4.41785714286,1787.49
661,4412,TIPTON,2489.97,52.9780851064,16,52772,2.425974333,176.07,3.74617021277,3.84617021277,224.91
662,4413,WAPELLO,3763.4,104.538888889,58,52653,0.78192680776,256.2,7.11666666667,3.86472222222,754.04
663,4414,NEOLA,3945.26,73.0603703704,78,51559,2.06741990006,313.17,5.79944444444,3.57277777778,893.6
664,4415,ACKLEY,3279.11,79.9782926829,42,50601,1.71618319172,279.98,6.8287804878,4.22902439024,1064.46
665,4416,CASEY,4060.65,145.023214286,39,50048,0.973747165533,257.2,9.18571428571,3.66714285714,1129.34
666,4417,ADAIR,3482.94,145.1225,1,50002,0.472470238095,225.0,9.375,4.30125,731.52
667,4418,WALNUT,3995.56,102.45025641,78,51577,0.832853072853,277.7,7.12051282051,4.23179487179,770.02
668,4419,LAMONI,4119.09,76.2794444444,27,50140,1.80274712665,295.71,5.47611111111,3.79851851852,1156.18
669,4420,OTTUMWA,2299.86,46.9359183673,90,52501,2.52763520072,135.81,2.77163265306,3.93632653061,313.22
670,4421,HAMPTON,3017.02,107.750714286,35,50441,1.27783579389,180.23,6.43678571429,4.22321428571,1096.06
671,4424,BURLINGTON,2556.84,116.22,29,52601,0.765970869408,159.9,7.26818181818,4.33727272727,152.04
672,4425,COUNCIL BLUFFS,907.77,113.47125,78,51501,0.664513888889,77.32,9.665,2.15,438.54
673,4426,MARSHALLTOWN,28080.78,91.1713636364,64,50158,1.65112035195,1939.76,6.29792207792,4.16136363636,6566.6
674,4427,NORTH LIBERTY,4489.19,77.3998275862,52,52317,1.41583054629,325.27,5.60810344828,4.1924137931,834.48
675,4428,AMES,7771.78,127.406229508,85,50014,1.05178558418,527.2,8.64262295082,4.79819672131,1974.0
676,4429,COLFAX,4482.9,112.0725,50,50054,1.45416176123,283.13,7.07825,3.97625,891.99
677,4430,FORT DODGE,3339.27,128.433461538,94,50501,0.558822547823,287.2,11.0461538462,2.89076923077,664.38
678,4431,FORT DODGE,2485.68,108.073043478,94,50501,0.480952380952,207.75,9.03260869565,3.47652173913,94.08
679,4432,CORALVILLE,3286.65,82.16625,52,52241,1.38976984127,218.95,5.47375,3.71675,1682.03
680,4433,PLEASANT HILL,3449.05,73.3840425532,77,50317,2.10076936691,273.51,5.81936170213,3.59085106383,428.2
681,4434,ROCK RAPIDS,6289.96,76.7068292683,60,51246,1.90603915021,489.17,5.96548780488,5.03658536585,1254.86
682,4435,COUNCIL BLUFFS,3203.52,100.11,78,51501,0.896092509921,221.99,6.9371875,3.2728125,470.49
683,4436,AMES,9496.7,114.418072289,85,50010,2.73298575253,750.95,9.04759036145,4.61542168675,1996.94
684,4437,AMES,4715.8,72.5507692308,85,50010,1.64771056556,382.92,5.89107692308,3.63661538462,1170.79
685,4438,AMES,4877.49,58.0653571429,85,50010,2.23922115944,351.67,4.18654761905,3.61369047619,1193.83
686,4439,CENTER POINT,8101.08,55.4868493151,57,52213,1.62190280496,784.25,5.37157534247,4.07684931507,2163.51
687,4440,COUNCIL BLUFFS,2786.01,107.154230769,78,51503,0.717973137973,187.5,7.21153846154,4.03269230769,1012.41
688,4443,PALO,3795.42,140.571111111,57,52324,0.382072310406,321.0,11.8888888889,4.08222222222,420.84
689,4444,SLOAN,9311.36,101.210434783,97,51055,0.83463121118,672.17,7.30619565217,3.75304347826,2295.74
690,4445,WEBSTER CITY,3345.92,90.4302702703,40,50595,1.02074646075,284.55,7.69054054054,3.24783783784,879.6
691,4446,URBANDALE,9368.6,55.4355029586,77,50322,2.10197001478,510.85,3.02278106509,2.95266272189,2345.58
692,4447,URBANDALE,3984.53,94.8697619048,77,50322,0.918072011212,322.9,7.6880952381,2.82,884.97
693,4448,URBANDALE,2901.94,93.6109677419,77,50322,1.32188505255,165.84,5.34967741935,3.49548387097,833.04
694,4449,URBANDALE,2874.88,75.6547368421,77,50322,1.4892027035,211.28,5.56,4.36605263158,813.57
695,4450,URBANDALE,4427.06,76.3286206897,77,50323,1.71899630542,291.34,5.02310344828,3.95793103448,738.62
696,4451,WEBSTER CITY,5178.37,77.2891044776,40,50595,1.8114445629,462.06,6.89641791045,3.58746268657,1273.5
697,4452,SIOUX CITY,12151.77,86.1827659574,97,51105,1.2326119635,798.27,5.6614893617,3.6370212766,3990.74
698,4453,FOREST CITY,10199.47,72.3366666667,95,50436,2.30665653495,832.59,5.90489361702,4.93432624113,2693.46
699,4454,SIOUX CITY,3574.36,142.9744,97,51109,0.628065079365,245.1,9.804,3.9136,937.86
700,4455,ELDORA,2061.49,73.6246428571,42,50627,2.46963752593,132.13,4.71892857143,4.69857142857,691.32
701,4456,IOWA CITY,6799.37,78.1536781609,52,52246,1.53197482211,379.59,4.36310344828,3.96770114943,1701.26
702,4457,IOWA CITY,7761.87,110.883857143,52,52240,0.935092970522,529.1,7.55857142857,3.52114285714,1166.97
703,4458,JOHNSTON,2596.42,70.1735135135,77,50131,2.16856981982,153.02,4.13567567568,3.29432432432,204.35
704,4459,EAGLE GROVE,6792.63,117.114310345,99,50533,1.22067049808,566.15,9.76120689655,3.93051724138,765.21
705,4461,WINDSOR HEIGHTS,8161.2,55.1432432432,77,50324,1.82492038726,518.92,3.50621621622,2.64689189189,2312.32
706,4462,BUFFALO CENTER,5925.78,51.0843103448,95,50424,2.52020662288,493.45,4.25387931034,4.80284482759,1307.12
707,4463,GARNER,15712.9,109.117361111,41,50438,0.741706055262,1522.75,10.5746527778,4.51465277778,3938.14
708,4464,ELDRIDGE,10359.18,86.3265,82,52748,2.78924537037,681.75,5.68125,5.51625,1980.87
709,4466,FAYETTE,10533.66,184.801052632,33,52142,0.515255778335,775.65,13.6078947368,4.54473684211,1057.74
710,4467,MUSCATINE,3292.1,49.8803030303,70,52761,2.55773196423,258.93,3.92318181818,3.50242424242,614.15
711,4468,MUSCATINE,2400.06,48.9808163265,70,52761,2.1641723356,181.3,3.7,3.54816326531,426.27
712,4470,WATERLOO,1954.95,75.1903846154,7,50703,1.18124236874,170.24,6.54769230769,3.015,846.16
